product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,review_content,img_link,product_link,user_id,user_name,review_id,review_title
B08CNLYKW5,"Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1699.0,3398.0,50.0,3.8,"7,988",500 watt powerful mixer this grinder can grind and blend both wet and dry ingredients with easeoperating noise levels between 8090 db initial burning smell is to be expected due to evaporating varnish which is normalthis lifelong combo has 3 jar 500watt mixer grinder and 1100watt dry iron1100 watt iron with nonstick soleplate ensures that your garments do not stick to the plate even when the temperature is high1 year brand warrantythe 3speed control knob of the grinder helps you get the right consistency as per your requirement the iron also has a temperature setting knob that helps you adjust its temperature as per the fabric type,value for moneybahot achha product he yeiron got damaged in just 1 year while past few months i used before that just using occasionally like 1 time in month same uses of grinder but currently grinder working fine this review date 30 dec22 purchased product at 7th oct21all product good i am happygood product of life longgoodloud jyada hai,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41q7gsgB+gL._SY300_SX300_.jpg,https://www.amazon.in/Lifelong-PowerPro-Mixer-Grinder-Super/dp/B08CNLYKW5/ref=sr_1_277?qid=1672923606&s=kitchen&sr=1-277,AFIVMIYDHVSWUJ77XS632R7TSN6A,Lachhu Tejwani,R13SXCYDWPZD7M,like it
B08C7TYHPB,"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,664.0,1490.0,55.0,4.1,925,15 litre capacity15 litre capacitystainless steel bodyauto cutoff feature1500 watts,its a good product and im using it since 1 week and its performing welli like the product but the code is smallits good and easy to use full paisa wasul hai but cord thoda sa aur bada hona chahiye thagood for hot water in minutes but it has 2 pin connector velue for money productnice productgood product fast delivery and ease of use make this a good value for money purchasethis is good,https://m.media-amazon.com/images/I/41VG2A4BrbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/CTEK15L-Premium-Stainless-Electric-Cut-Off/dp/B08C7TYHPB/ref=sr_1_278?qid=1672923606&s=kitchen&sr=1-278,AG23E67LYRJ6Y26AIHNKS6ES4OXQ,Rahul chauhan,R1785DO8M4HFFD,its a good product in this price
B08VJFYH6N,"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGING, MULTI-CLIP FUNCTION PERSONAL FAN","Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",948.0,1620.0,41.0,4.1,"4,370",it is designed with multiutility clamp mechanism enables table as well as wall operationeasy charging compatibility with existing power cablesliion battery with 4 hours battery backup provides continual operation during power cut and uninterrupted air deliverywith a size of 158 l x 95 w x 204 h mm it gives instant comfort with high speed operation and high air thrustmounting type tabletop material type plastic,the first one was not working so got a replacement of the same within 2 days thank you amazon now the new one is working but the battery life is not so goodit is very light portable battery life is good and its blowing fast wind of its capacity1light weight2battery life low speed 3hrs medium speed2hrs high speed1 hr3fan speed is much better while its charging4takes long time to charge5overall quality is good and worth the priceproduct is awesome easy to use bettery life is good take too time in chargingprice is high on amazon you can buy it at 800 from any offline storenice good productcompact and very good look looks premium product air flow also good and noise level is also ok dont look for other fans battery backup not yet checked but only one point bad is that full charge you cant findout there is no indication for full chargeprosoriginal bajaj productgood buildlight weight3 speed settinggood air throw for one personcan change fan face both horizontally and verticallyconsvibrates causing fan base to move if not clampedvery very small so can only cool a part of the body of one personbattery life is 3 hrs which is too lessclamp isnt big enough for table sidesoverallvery portable and good for one person would have been better if size was a bit bigger increasing cooling surface no regrets thoughmoneys worth innovative design can fix it anywhere speed is good been using it for 2 months now only con is switch is small and at the back have to search n adjust speed or switch it off,https://m.media-amazon.com/images/I/51OQUmSwngL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/OPERATION-CHARGING-MULTI-CLIP-FUNCTION-PERSONAL/dp/B08VJFYH6N/ref=sr_1_279?qid=1672923606&s=kitchen&sr=1-279,AFSG325V4OVLV4CZQO3Q4OIHYNAA,Chesin Cherian,R1QPP4497NVNZ0,replaced the first one
B08235JZFB,"Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack of 1 Iron","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",850.0,1000.0,15.0,4.1,"7,619",product cromptons dry iron with american heritage soleplate coating for higher durability and longer lifetechnical specifications wattage 1000 w voltage 220240v dimensions 250 x 115 x 170 l x w x h mmsafety isi certified with power heating element for heavy duty use and overheat safety shutoff featuresconvenient and easy to use 360⁰ swivel cord for easy cord movement and 6 preset fabric settings with variable temperature controldesign matte black finished base and bronze lining and a larger soleplate area with curved edges to ensure quick ironing,light weightproduct is compact and goog lookingdue to light weights sometimes need hard press heating is quick but feels inappropriatecord sometimes abstract on standbynot that much effective on cotton which requires hard pressdoes lught and quick press job instantlygoodinstructions manual not clearusing it for a couple of weeks now no complaints does its job well will update my review after using a couple of monthsits light weight and easy to movegood but nice productevery points are okgood,https://m.media-amazon.com/images/I/31TSknJ2JbL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-InstaGlide-Certified-Dry-Iron/dp/B08235JZFB/ref=sr_1_283?qid=1672923606&s=kitchen&sr=1-283,AHTJVOG52ZROVUFB64P2TTWIUCYQ,Yogesh,R1YXTYLLFSDN6F,good
B078XFKBZL,Prestige Clean Home Water Purifier Cartridge,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,600.0,640.0,6.0,3.8,"2,593",the activated carbon media traps and destroys the microbes in the water and removes the unwanted chemicals in itmaking it safe to drinkthe cartridge doesnt just remove harmful pathogens as per usepa guidelines but also removes odour,prestige water purifier cartridge is obviously good but it lasts very less number of days it doesnt even last more than 25 months for 2 people also the mrp is cut off and it is sold at a higher pricethis product normal sediment water filter but not long use so all customers you go to electric ro uv water purifier i am suggested v guard kent havells brandsi wonder if the product is genuine because the cartridge that came with the filter ran for over a year after that the ones i received worked for about 2 months only im now looking for a prestige service center from where i hope to get authentic producti order it for my prestige tatva non electric water filter but its not working properly water is not filtering and company is not giving any solution and saying its not covered under warranty my 600 rupees is totally wasted im not expecting it from prestige companythese filter cartridges are replace in three monthseasy to replacrall great but it lasts only for like 46 months maxgood,https://m.media-amazon.com/images/I/313Cd59228L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-PSWP-2-0-Purifier-Cartridge/dp/B078XFKBZL/ref=sr_1_284_mod_primary_new?qid=1672923606&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-284,AGHNV56OVDCREEB45JCJLBST7XDA,Chittaranjan Gantayat,R364MSHPSCBSZC,good cartridge but works for less than 3 months for 2 people
B01M265AAK,Morphy Richards Aristo 2000 Watts PTC Room Heater (White),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3711.0,4495.0,17.0,4.3,356,instant warmth 2000 watts ptc room heater ensure your comfort during chilly wintersplug 3 pin power socket plug overhead protection with power selector yes personalized comfort customized to your heating needs with an adjustable thermostat and power selctor knob to set power as requiredpeace of mind featuring an indicator light for ease of operationconvenient elegant aristo comes with an easy carry handle for your conveniencereliable safe our room heaters are dependable and they also come with a 2 year warranty,perfect for room heating noiselesssilent instant heating within 30 seconds easy to carry just a small suggestion that it should have left and right wind blower also instead of only up and down best product not saying it in this range but i have used others also this is the best till date even some time we use it as heat massager also as wind flow is awesome so sometime for back pain or knees its a perfect product anyone of buying for the first time or buying for a better experience will recommend to go for this its almost 60 days of usage now and yes easy to clean also i have a dog and she also enjoys iti got a 15 month old used heater not a new onethe fan is making a too much noise it is a defective or a damaged piecei got it on 18th dec 2022 when i try to request a replacement i am told the return window is closedif amazon seller is sending a 15 month old used defective product should they at least not have the responsibility to at least get it replacedi have been using ptc heaters for a few years now and have been happy with their performance and longevityusha orpatso decided to buy one more this year saw this one had the highest rating bought it saw that its basically made by bajajanyway its good looking and all seemed fine but i started noticing a flaw with the thermostat normally there is always a hysteresis in the thermostat dial it turns on at one point and turns off a little further back but this one was turning on and off at exactly the same point then i started observing that if the thermostat was on it simply remained on if it was off it remained off tried it multiple times and realised that the thermostat doesnt work so finally returned itoverall power consumption is as expected around 14kw at low and 2kw at highgoodvery nice productgood for a room of small size upto 150 sqft warms rooms within an hour and takes about 2 for a room of 200 sqft its really light weight and silent in operation has different settings for fan speed and hotcold air the only drawback is that it wont work for a big room or hall area overall a good product,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41nYaR0z9fL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Morphy-Richards-Aristo-PTC-Heater/dp/B01M265AAK/ref=sr_1_285?qid=1672923606&s=kitchen&sr=1-285,AETUVXSYNBLCDT2ZXECIXNWDVCEQ,Rajeev M,R1RIXV8K7LNZPG,sleek
B0B694PXQJ,"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking (10 KGs,1 Year Warranty & Batteries Included)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,799.0,2999.0,73.0,4.5,63,precise measurements built with high precision sensors to quickly deliver accurate results ensure your healthy recipe is deliciously perfect measures in gramsmlwater mlmilklbozfl oz with range 1g10000geasy tare function calculate net weight of ingredients by subtracting empty bowl or container weight press tare button to reset scale to zero weigh while adding ingredients to same containerbattery included the scale comes handy with 2 ready to use aaa batteries which gives long battery life of more than 6 months when used twice a day features low battery error indicatorsadded features clear lcd display screen with large fonts autooff feature to facilitate power saving two separate buttons for unit conversion and onofftare function,great product light weight n accuracy as of now good n easy to use must have in every kitchenthe product looks exactly same like its shown in pic wonderful design and also its accurate i would highly recommend this product for your kitchennice product and very easy to use thanks to amazon and gadgetronics go for itaccurate with multiple unit setting optionlight weight scale machine its good for meits quite small but fairly accurate i weighed some packets with known weight and it showed correct weight very useful addition to my kitchennice product for home useeasy to use accurate good,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61Vt5Egqf4L._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Gadgetronics-Weighing-Warranty-Batteries-Included/dp/B0B694PXQJ/ref=sr_1_286?qid=1672923606&s=kitchen&sr=1-286,AF67LQRZS6WAY2MDTZEV7V5VKLLQ,Reena Rodrigues.,RV3NO42W0C95H,excellent product
B00B3VFJY2,"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, Sand, Multicolour",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,980.0,980.0,0.0,4.2,"4,740",compatible only for pureit advanced 23l water purifiergermkill kit gkk capacity 3000 litersthe germkill kit gkk contains 3 parts microfiber filter germkill processorᵀᴹ and carbon polisherᵀᴹmicrofiber filter removes visible impurities like dust dirt sand etcgermkill processorᵀᴹ uses programmed germkill technology to remove invisible harmful viruses bacteriacarbon polisherᵀᴹ removes chlorine odor along with other impurities to purify water and improve its tastefor gkk replacement instructions refer to the user manual pdf in product guides documents section,okfor replacing battery of purit 23 advanced water purifier got what i requiredgoodvery goodi like itbeen using it since 5 yearsoknice product,https://m.media-amazon.com/images/I/51G5KRUKOgL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HUL-Pureit-Germkill-Advanced-Purifier/dp/B00B3VFJY2/ref=sr_1_287?qid=1672923606&s=kitchen&sr=1-287,AECK2OJ3MXCQOGMEUQOFE6NDAU5Q,Amazon Customer,R2ED9VEPT3A38F,its very nice
B08W9BK4MD,"Tom & Jerry Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, Green",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,351.0,899.0,61.0,3.9,296,multifunctional laundry bag useful for homes apartments bathroom students dormitory and hostels also help you to store other stuff such as umbrellas toys shoes etc make your room look clean tidy and save spacedimension length 35 cm x width 38 cm x height 55 cmhigh quality made from nonwoven fabric with strong durable stitching which is environmentally friendly durable wear and tearresistant fabric antiwrinklefree lightweightfoldable storage containers this box is foldable for spacesaving easy to set up and convenient to carry can be folded when not in usepackage contents 1 tom jerry laundry basketremovable lid laundry box comes with the matching lid to prevent dust from settling on the stored contents while bringing a decorative look,very good product at this price exactly as shownproduct is goodlarge storage capacitythe only drawback is that when is opened it smell like helli hv to to sat them outdoor from my house for 1 daythen they r at least tolerableotherwise its very good size nice designgood quality better than imagesvery fast deliverythe best purchase i ever had madeproduct is good and big enough but price and quality can be little bit improvedi just now received the box! it was exactly the same as in the description! i loved it! i chose this colour because no mosquitos will be attracted with the light color! awesome product! worth buying!,https://m.media-amazon.com/images/I/41nfxayjM9L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PrettyKrafts-Folding-Laundry-Clothes-Organiser/dp/B08W9BK4MD/ref=sr_1_288?qid=1672923606&s=kitchen&sr=1-288,AEIDEFLG7JQYBGDO37SBXCH7B5KQ,asha chatri,R2OA6WLUYP9I0P,good
B09X5HD5T1,"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Frother, Handheld Milk Wand Mixer Frother, Black","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|MilkFrothers",229.0,499.0,54.0,3.5,185,frothes milk up in 1520 secondscan be used for both cold and hot drinkrequires 2 aa batterieseasy to use and clean easy and convenient to operate,its good and easy to usethe product appears cheap but works alright as you might know from the product description there are speed settings decent product for this price rangeits very nice n poweful but needs proper care n cleanup after every use also u should keep changing batteries when u see the power low been using it for years now however 1piece lasts for about a year if taken proper carethe compartment to insert cells should have been a little bigger it might break while trying to squeeze the cells inthis a useful product very easy to use and clean looks very light but is of good quality froths milk efficiently a must buy if you like frothy coffee or milk waste productdont buy this by its brand name or by its pricevery delicate productthis is certainly a great product saves time as getting a froth in a conventional way you need to be very patient nowadays everyone needs something quick this served my purpose bought 2 extra that i am planning to gift thank you,https://m.media-amazon.com/images/I/21OPu5-M3qL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ikea-PRODUKT-Milk-frother-Frother-Handheld/dp/B09X5HD5T1/ref=sr_1_289_mod_primary_new?qid=1672923606&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-289,AGXLM7AXU7V4W4OQ3VSKDHE5D3JQ,bharath,R2DHVCKWVHZBDL,good product
B08H6B3G96,"Philips EasySpeed Plus Steam Iron GC2147/30-2400W, Quick Heat up with up to 30 g/min steam, 150g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam, Drip-Stop","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3349.0,3995.0,16.0,4.3,"1,954",triple precision tip and 360 degree swivel cord make ironing strokes comfortable effortless and quickeven distribution of steam for quick ironing in less number of strokes powerful steam kills bacteria and removes odourincludes steam iron user manual warranty power 2400 wattsdripstop feature to prevent leakage even at low temperaturesmaterial type plastic size name medium color name purple,writing this review after a month of useworks absolutely fine i use it for my tailoring projects i had a question regarding water dripping bt the company was prompt to send salesman and resolve my queries also a tip that i have heard from alot of technician and sounds logical to increase the life of ur machine is to use filter was tap water has alot of impurities and gets stuck and reduces the life of iron i have seen that myself with my other steam iron as it leaves small dust particles on the waterstorage area so do that will solve leaking issues if u ought to have anywanted a heavy steam iron this works very well lots of steam and easily irons out clothes very easy on fabrics too so you are able to use the high steam setting to remove out wrinkles on clothes without worrying about the fabric setting too mucheasy to use and all types of clothesnice its did its purpose nicely happycup to pour water must have been includedheat up very quickly no water dripping steam is good and dont stick i use filter water to keep it clean,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/4145oJH-y0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/EasySpeed-GC2147-30-Resistant-Soleplate/dp/B08H6B3G96/ref=sr_1_290?qid=1672923606&s=kitchen&sr=1-290,AENFDXWEAU44PPUHUUVPYH77NQOA,Khush,RYDPEWV9WC0PU,go for it
B09N3BFP4M,"Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water Heater (Geyser) with Multiple Safety System, White","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",5499.0,11500.0,52.0,3.9,959,suitable for 8 bar pressure withstanding capacity for high rise buildingtitanium armour technology for longer life of tankswirl flow technolgy for 20 more hot water output4 star bee rating pre coated metal outer body for rust resistanceunique weld free joint for rust resistance,okthe product works very well the support is also good the product was not delivered with the required water inlet and outlet connecting pipe and 15a 3 pin electric plug had to run around for procuring them wish bajaj packaged this in the producti bought this three months back till now no complaints and using with out any issuesits taking time to get hot waterthe screw required for installation is missing is good but installation charges are high,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31U-ACCgQ1L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-New-Shakti-Neo-Storage/dp/B09N3BFP4M/ref=sr_1_291?qid=1672923606&s=kitchen&sr=1-291,AGZRM2RWS4THP5KLEQGH6NRPQTDA,Lokesh Shukla,R23G8LLBD9D4H3,ok
B09DSQXCM8,"House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheets Travel Pet Hair Lint Rollers Brush (10cm Sheet, Set of 3 Rolls, 180 Sheets, 60 Sheets Each roll Lint Roller Remover, Multicolour)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",299.0,499.0,40.0,3.9,"1,015",quickly removes lint dust dandruff and pet hair from virtually anywhereuse on pants coats sweaters dresses suits formal wear and morebalanced adhesive for effective lint removal without risk of damaging surfacesmini lint roller perfect for travel and common everyday use small enough to fit in a purse or pocket for use on the go with minimal space taken and maximum conveniencecleans in seconds reusable to be sticky all over again efficient for lint dust and hair multifunctional to keep clothes clean,good to usereally good product in this price as compared to other expensive products does its job properly roller doesnt come out if you scroll it properly adhesive is good in removing febric lints doesnt come with a cover but you can keep the used sheet wrapped till next use then you can remove it to get fresh sheeteasy and handyworks but adhesive could have been betterits exactly as the pictures of the product the roller works well and does the job go for it if you need one i have pets at home cats and i need to use this everydaywill definitely repurchase !!the roller and the frame is loosely tied and cuts hand every time i use the whole roller disassembles quickly while in use the adhesion is not very good and finishes when rolled 23 timesi ordered this because my pets hairs always stick on my clothes this product removes those hairs easily but in one jeans or shirt you need at least two sheets and also the roller comes down which make cuts on fingers so for cleaning really good but not at all easy to useeasytouse can go for it,https://m.media-amazon.com/images/I/31t6ATbG1jL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/House-Quirk-Reusable-Easy-Tear-Multicolour/dp/B09DSQXCM8/ref=sr_1_292?qid=1672923606&s=kitchen&sr=1-292,AHEE4KV3RGGHWUXGCNXJ4DMKM53A,ANILKUMAR,R2XK30UZ0P7UXJ,good to use
B01M69WCZ6,"Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness, Cold & Cough Large Capacity for Room, Baby, Plants, Bedroom (2.4 L) (1 Year Warranty)","Home&Kitchen|Heating,Cooling&AirQuality|Humidifiers",2249.0,3550.0,37.0,4.0,"3,973",improve air condition this cool mist ultrasonic humidifier could prevent dry or chapped skin stuffy air flu germs in dry conditions humidify the air breathe easier and relieve cough and sinus congestion due to colds allergies and fluessential oil and any other oils are not recommended to use in humidifier as these are made of abs grade plastic to ensure hygienic mist generation that may react with essential oils like citrus oils to diffuse harmful and reactive mist if youre looking to have humidification and aroma diffuser in one unit try our range of 2in1 ultrasonic diffusers and humidifiers that are made without bpa plastic and are safe to use essential oils and other aroma and maintaining humidity in the interiorsgermproof water tank covered with antimicrobial coating the water tank of this humidifier will prevent the growth of mold and mildew and provides clean cool mist adjustable mist spray and auto shutoff the mist output can be adjusted at random while the highest mist capacity is 380mlh it will be shut off automatically when out of water or at low water level for protectionlong working hour extralarge 24l tank capacity allows 12 hours working time under highest mist mode up to 24 hours at minimum output setting after refilling1 year offsite warranty against manufacturing defects visit our service center or send the product via courier oneway courier charge will be borne by the customer,apart from it leaving a watermark on table its been a good experiencegood product but one issue i found that the head from where cool mist air comes should be flexible to rotate to any direction now suppose you are keeping in table and sitting on chair then all cool mist will go above instead of coming to youmy sleep quality improved by this product and it gives the feeling of freshnessoperating manual inadequately written the 2nd diagram is not labeled water filling method not mentionedmost importantly the cord length is too small why being so thrifty most switch boards are at about 5 ft height cord does not support this height as said can be a great productnice productthe quality of the product is normal very thin plastic refilling water is a tricky job as we have to fill it up side down the instructions are not clear if the product is tilted a little it behaves differently the led lights are delicate and i think loose as wellits an awesome product humidifier helped my baby to sleep better due to nasal congestion so relieved as a mother,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/21Kb8kWuKTL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Allin-Exporters-Ultrasonic-Humidifier-Purifier/dp/B01M69WCZ6/ref=sr_1_293?qid=1672923606&s=kitchen&sr=1-293,AEJS5FT3PUYMZ27UQBFICD2YXDQA,Anshuk Pani,R3JY7DEIB727Q4,so far so good
